avg_perplexity is:	3.2879167993992175
jane was not happy	pp=1.4130375923710021
she still cherished a very tender affection for bingley	pp=2.4715668787166845
having never even fancied herself in love before her regard had all the warmth of first attachment and from her age and disposition greater steadiness than first attachments often boast and so fervently did she value his remembrance and prefer him to every other man that all her good sense and all her attention to the feelings of her friends were requisite to check the indulgence of those regrets which must have been injurious to her own health and their tranquillity	pp=4.352721535823366
well lizzy said mrs	pp=1.4094532957550097
bennet one day what is your opinion _now_ of this sad business of janes	pp=3.3436719302020945
i told my sister philips so the other day	pp=2.4638969181663852
but i cannot find out that jane saw any thing of him in london	pp=3.628477088707981
well he is a very undeserving young manand i do not suppose there is the least chance in the world of her ever getting him now	pp=4.649689977447658
there is no talk of his coming to netherfield again in the summer and i have enquired of every body too who is likely to know	pp=4.470216867260171
i do not believe that he will ever live at netherfield any more	pp=3.9320671633775404
oh well it is just as he chooses	pp=2.7729421042064546
nobody wants him to come	pp=1.9463988779746604
though i shall always say that he used my daughter extremely ill and if i was her i would not have put up with it	pp=4.716346147398205
well my comfort is i am sure jane will die of a broken heart and then he will be sorry for what he has done	pp=3.9084050438600175
but as elizabeth could not receive comfort from any such expectation she made no answer	pp=3.4595348375340405
well lizzy continued her mother soon afterwards and so the collinses live very comfortable do they	pp=3.1198606544147265
well well i only hope it will last	pp=2.6950084817470232
and what sort of table do they keep	pp=2.574130269345375
charlotte is an excellent manager i dare say	pp=2.3540130010845717
if she is half as sharp as her mother she is saving enough	pp=3.3108247384953606
there is nothing extravagant in _their_ housekeeping i dare say	pp=3.044633376240906
no nothing at all	pp=1.407905900858208
a great deal of good management depend upon it yes yes	pp=3.4250138409376865
_they_ will take care not to outrun their income	pp=2.7621639755208682
_they_ will never be distressed for money	pp=2.40510242432283
well much good may it do them and so i suppose they often talk of having longbourn when your father is dead	pp=3.278407359409799
it was a subject which they could not mention before me no	pp=4.223363777663812
it would have been strange if they had	pp=3.088673491371177
but i make no doubt they often talk of it between themselves	pp=2.734641551626446
well if they can be easy with an estate that is not lawfully their own so much the better	pp=3.368461897787393
_i_ should be ashamed of having one that was only entailed on me chapter xviii	pp=3.2455949589935194
the first week of their return was soon gone	pp=2.4486607329323435
the second began	pp=2.8722882997512897
it was the last of the regiments stay in meryton and all the young ladies in the neighbourhood were drooping apace	pp=4.841079098884082
the elder miss bennets alone were still able to eat drink and sleep and pursue the usual course of their employments	pp=3.37582220592924
very frequently were they reproached for this insensibility by kitty and lydia whose own misery was extreme and who could not comprehend such hardheartedness in any of the family	pp=3.86417919575671
good heaven what is to become of us what are we to do would they often exclaim in the bitterness of woe	pp=3.3314209865561017
how can you be smiling so lizzy	pp=2.5218358067538142
their affectionate mother shared all their grief she remembered what she had herself endured on a similar occasion five and twenty years ago	pp=3.7328002140485594
i am sure said she i cried for two days together when colonel millars regiment went away	pp=3.949777914260299
i thought i should have broke my heart	pp=2.6708304069357762
i am sure i shall break _mine_ said lydia	pp=2.9071862182582353
if one could but go to brighton observed mrs bennet	pp=2.216425717914396
oh yesif one could but go to brighton but papa is so disagreeable	pp=2.5031620365375753
a little seabathing would set me up for ever	pp=2.488128571861437
and my aunt philips is sure it would do _me_ a great deal of good added kitty	pp=3.6158498347635954
elizabeth tried to be diverted by them but all sense of pleasure was lost in shame	pp=3.342150080584034
she felt anew the justice of mr	pp=2.441653464113416
but the gloom of lydias prospect was shortly cleared away for she received an invitation from mrs	pp=3.0559370528090213
forster the wife of the colonel of the regiment to accompany her to brighton	pp=3.223592890938159
a resemblance in good humour and good spirits had recommended her and lydia to each other and out of their _three_ months acquaintance they had been intimate _two_	pp=4.090944169036134
the rapture of lydia on this occasion her adoration of mrs	pp=2.892099211763409
forster the delight of mrs	pp=1.9397862043849292
bennet and the mortification of kitty are scarcely to be described	pp=3.013632307319088
wholly inattentive to her sisters feelings lydia flew about the house in restless ecstacy calling for every ones congratulations and laughing and talking with more violence than ever whilst the luckless kitty continued in the parlour repining at her fate in terms as unreasonable as her accent was peevish	pp=3.646192408132676
i cannot see why mrs	pp=1.990484399867915
forster should not ask _me_ as well as lydia said she though i am _not_ her particular friend	pp=3.9183140158605045
i have just as much right to be asked as she has and more too for i am two years older	pp=3.7464293487133444
in vain did elizabeth attempt to make her reasonable and jane to make her resigned	pp=4.037230128543737
as for elizabeth herself this invitation was so far from exciting in her the same feelings as in her mother and lydia that she considered it as the deathwarrant of all possibility of common sense for the latter and detestable as such a step must make her were it known she could not help secretly advising her father not to let her go	pp=4.308127928662605
she represented to him all the improprieties of lydias general behaviour the little advantage she could derive from the friendship of such a woman as mrs	pp=3.858176133200549
forster and the probability of her being yet more imprudent with such a companion at brighton where the temptations must be greater than at home	pp=3.965399365107043
he heard her attentively and then said  lydia will never be easy till she has exposed herself in some public place or other and we can never expect her to do it with so little expense or inconvenience to her family as under the present circumstances	pp=4.12173490066532
already arisen repeated mr bennet	pp=1.7246213355088844
what has she frightened away some of your lovers	pp=2.665133122910458
poor little lizzy but do not be cast down	pp=3.1589437119366304
come let me see the list of the pitiful fellows who have been kept aloof by lydias folly	pp=3.3291572787118935
indeed you are mistaken	pp=1.1246387810564238
i have no such injuries to resent	pp=2.9561782726480765
it is not of peculiar but of general evils which i am now complaining	pp=3.9919554077451673
our importance our respectability in the world must be affected by the wild volatility the assurance and disdain of all restraint which mark lydias character	pp=3.871635778760355
excuse mefor i must speak plainly	pp=2.2391074922373075
if you my dear father will not take the trouble of checking her exuberant spirits and of teaching her that her present pursuits are not to be the business of her life she will soon be beyond the reach of amendment	pp=4.388626745747963
a flirt too in the worst and meanest degree of flirtation without any attraction beyond youth and a tolerable person and from the ignorance and emptiness of her mind wholly unable to ward off any portion of that universal contempt which her rage for admiration will excite	pp=3.600815410411708
in this danger kitty is also comprehended	pp=2.19585576829339
she will follow wherever lydia leads	pp=1.9973613930768066
vain ignorant idle and absolutely uncontrouled oh my dear father can you suppose it possible that they will not be censured and despised wherever they are known and that their sisters will not be often involved in the disgrace mr	pp=4.48232924164481
bennet saw that her whole heart was in the subject and affectionately taking her hand said in reply  do not make yourself uneasy my love	pp=3.7952858162829637
wherever you and jane are known you must be respected and valued and you will not appear to less advantage for having a couple ofor i may say three very silly sisters	pp=4.332956599662472
we shall have no peace at longbourn if lydia does not go to brighton	pp=3.302047126683354
colonel forster is a sensible man and will keep her out of any real mischief and she is luckily too poor to be an object of prey to any body	pp=3.715531030114448
at brighton she will be of less importance even as a common flirt than she has been here	pp=3.654951168062732
the officers will find women better worth their notice	pp=2.5103416675575723
with this answer elizabeth was forced to be content but her own opinion continued the same and she left him disappointed and sorry	pp=3.5368991052593466
it was not in her nature however to increase her vexations by dwelling on them	pp=3.3377269482876852
had lydia and her mother known the substance of her conference with her father their indignation would hardly have found expression in their united volubility	pp=3.6028078562058883
she saw with the creative eye of fancy the streets of that gay bathing place covered with officers	pp=3.0417888369164543
she saw herself the object of attention to tens and to scores of them at present unknown	pp=3.6238153387207928
had she known that her sister sought to tear her from such prospects and such realities as these what would have been her sensations	pp=3.6620488654517356
they could have been understood only by her mother who might have felt nearly the same	pp=3.5831515066788486
lydias going to brighton was all that consoled her for the melancholy conviction of her husbands never intending to go there himself	pp=3.8373010508168597
but they were entirely ignorant of what had passed and their raptures continued with little intermission to the very day of lydias leaving home	pp=3.5485772897823815
wickham for the last time	pp=2.1575339002647564
having been frequently in company with him since her return agitation was pretty well over the agitations of former partiality entirely so	pp=3.353703599044535
she had even learnt to detect in the very gentleness which had first delighted her an affectation and a sameness to disgust and weary	pp=3.3857453125333294
in his present behaviour to herself moreover she had a fresh source of displeasure for the inclination he soon testified of renewing those attentions which had marked the early part of their acquaintance could only serve after what had since passed to provoke her	pp=3.836943764106281
she lost all concern for him in finding herself thus selected as the object of such idle and frivolous gallantry and while she steadily repressed it could not but feel the reproof contained in his believing that however long and for whatever cause his attentions had been withdrawn her vanity would be gratified and her preference secured at any time by their renewal	pp=4.191056561220065
darcys having both spent three weeks at rosings and asked him if he were acquainted with the former	pp=3.706714859404713
he looked surprised displeased alarmed but with a moments recollection and a returning smile replied that he had formerly seen him often and after observing that he was a very gentlemanlike man asked her how she had liked him	pp=4.48773286848902
nearly three weeks	pp=1.5870717643381975
and you saw him frequently	pp=1.9719807611611502
yes almost every day	pp=1.4128804806546147
his manners are very different from his cousins	pp=3.009779140744802
yes very different	pp=2.2866435551969118
but i think mr	pp=1.832743430081628
darcy improves on acquaintance	pp=1.4131631758307601
indeed cried wickham with a look which did not escape her	pp=3.396623909243965
and pray may i ask	pp=1.7181694579410638
but checking himself he added in a gayer tone is it in address that he improves	pp=3.2002515116955754
has he deigned to add ought of civility to his ordinary style	pp=2.85585144122475
for i dare not hope he continued in a lower and more serious tone that he is improved in essentials	pp=3.8142697781139594
while she spoke wickham looked as if scarcely knowing whether to rejoice over her words or to distrust their meaning	pp=3.5021741015871983
there was a something in her countenance which made him listen with an apprehensive and anxious attention while she added  when i said that he improved on acquaintance i did not mean that either his mind or manners were in a state of improvement but that from knowing him better his disposition was better understood	pp=4.163351152882198
wickhams alarm now appeared in a heightened complexion and agitated look for a few minutes he was silent till shaking off his embarrassment he turned to her again and said in the gentlest of accents  you who so well know my feelings towards mr	pp=3.762623664746302
darcy will readily comprehend how sincerely i must rejoice that he is wise enough to assume even the _appearance_ of what is right	pp=3.6895210623642165
his pride in that direction may be of service if not to himself to many others for it must deter him from such foul misconduct as i have suffered by	pp=3.7581834905372404
i only fear that the sort of cautiousness to which you i imagine have been alluding is merely adopted on his visits to his aunt of whose good opinion and judgment he stands much in awe	pp=3.9388412772017976
his fear of her has always operated i know when they were together and a good deal is to be imputed to his wish of forwarding the match with miss de bourgh which i am certain he has very much at heart	pp=4.484333295132809
elizabeth could not repress a smile at this but she answered only by a slight inclination of the head	pp=3.096422458620839
the rest of the evening passed with the _appearance_ on his side of usual cheerfulness but with no farther attempt to distinguish elizabeth and they parted at last with mutual civility and possibly a mutual desire of never meeting again	pp=3.9052801128635406
when the party broke up lydia returned with mrs	pp=2.4942427693894387
kitty was the only one who shed tears but she did weep from vexation and envy mrs	pp=3.226494049253525
had elizabeths opinion been all drawn from her own family she could not have formed a very pleasing picture of conjugal felicity or domestic comfort	pp=4.104218398239233
her father captivated by youth and beauty and that appearance of good humour which youth and beauty generally give had married a woman whose weak understanding and illiberal mind had very early in their marriage put an end to all real affection for her	pp=3.835785671092327
respect esteem and confidence had vanished for ever and all his views of domestic happiness were overthrown but mr	pp=3.1085892601511835
bennet was not of a disposition to seek comfort for the disappointment which his own imprudence had brought on in any of those pleasures which too often console the unfortunate for their folly or their vice	pp=4.023840705762665
he was fond of the country and of books and from these tastes had arisen his principal enjoyments	pp=3.1536464982048735
to his wife he was very little otherwise indebted than as her ignorance and folly had contributed to his amusement	pp=3.775447438198651
this is not the sort of happiness which a man would in general wish to owe to his wife but where other powers of entertainment are wanting the true philosopher will derive benefit from such as are given	pp=4.142570309854518
elizabeth however had never been blind to the impropriety of her fathers behaviour as a husband	pp=3.5479512264040816
she had always seen it with pain but respecting his abilities and grateful for his affectionate treatment of herself she endeavoured to forget what she could not overlook and to banish from her thoughts that continual breach of conjugal obligation and decorum which in exposing his wife to the contempt of her own children was so highly reprehensible	pp=4.1819802498522805
but she had never felt so strongly as now the disadvantages which must attend the children of so unsuitable a marriage nor ever been so fully aware of the evils arising from so illjudged a direction of talents talents which rightly used might at least have preserved the respectability of his daughters even if incapable of enlarging the mind of his wife	pp=3.8050163383867988
when elizabeth had rejoiced over wickhams departure she found little other cause for satisfaction in the loss of the regiment	pp=3.481032897747402
their parties abroad were less varied than before and at home she had a mother and sister whose constant repinings at the dulness of every thing around them threw a real gloom over their domestic circle and though kitty might in time regain her natural degree of sense since the disturbers of her brain were removed her other sister from whose disposition greater evil might be apprehended was likely to be hardened in all her folly and assurance by a situation of such double danger as a watering place and a camp	pp=3.980219365327113
upon the whole therefore she found what has been sometimes found before that an event to which she had looked forward with impatient desire did not in taking place bring all the satisfaction she had promised herself	pp=4.484878836654744
it was consequently necessary to name some other period for the commencement of actual felicity to have some other point on which her wishes and hopes might be fixed and by again enjoying the pleasure of anticipation console herself for the present and prepare for another disappointment	pp=3.978290242980119
her tour to the lakes was now the object of her happiest thoughts it was her best consolation for all the uncomfortable hours which the discontentedness of her mother and kitty made inevitable and could she have included jane in the scheme every part of it would have been perfect	pp=4.289328227411905
but it is fortunate thought she that i have something to wish for	pp=4.303042280083208
were the whole arrangement complete my disappointment would be certain	pp=2.6153919379782478
but here by carrying with me one ceaseless source of regret in my sisters absence i may reasonably hope to have all my expectations of pleasure realized	pp=3.4989985833401582
a scheme of which every part promises delight can never be successful and general disappointment is only warded off by the defence of some little peculiar vexation	pp=3.6083706139026637
when lydia went away she promised to write very often and very minutely to her mother and kitty but her letters were always long expected and always very short	pp=3.520033467294635
those to her mother contained little else than that they were just returned from the library where such and such officers had attended them and where she had seen such beautiful ornaments as made her quite wild that she had a new gown or a new parasol which she would have described more fully but was obliged to leave off in a violent hurry as mrs	pp=4.8469564604719
forster called her and they were going to the campand from her correspondence with her sister there was still less to be learntfor her letters to kitty though rather longer were much too full of lines under the words to be made public	pp=4.0805813746541055
the families who had been in town for the winter came back again and summer finery and summer engagements arose mrs	pp=3.8147698267299224
bennet was restored to her usual querulous serenity and by the middle of june kitty was so much recovered as to be able to enter meryton without tears an event of such happy promise as to make elizabeth hope that by the following christmas she might be so tolerably reasonable as not to mention an officer above once a day unless by some cruel and malicious arrangement at the waroffice another regiment should be quartered in meryton	pp=3.991280653054771
the time fixed for the beginning of their northern tour was now fast approaching and a fortnight only was wanting of it when a letter arrived from mrs	pp=3.5205535774288745
gardiner which at once delayed its commencement and curtailed its extent mr	pp=2.7718597612650067
in that county there was enough to be seen to occupy the chief of their three weeks and to mrs	pp=4.091463353111675
gardiner it had a peculiarly strong attraction	pp=2.1899034805131143
the town where she had formerly passed some years of her life and where they were now to spend a few days was probably as great an object of her curiosity as all the celebrated beauties of matlock chatsworth dovedale or the peak	pp=4.295560217933687
elizabeth was excessively disappointed she had set her heart on seeing the lakes and still thought there might have been time enough	pp=3.5251732945382415
but it was her business to be satisfiedand certainly her temper to be happy and all was soon right again	pp=3.701643019141649
with the mention of derbyshire there were many ideas connected	pp=2.986040062275881
it was impossible for her to see the word without thinking of pemberley and its owner	pp=3.8833243509951147
but surely said she i may enter his county with impunity and rob it of a few petrified spars without his perceiving me	pp=3.481053980980035
the period of expectation was now doubled	pp=2.410962664821779
four weeks were to pass away before her uncle and aunts arrival	pp=3.1209196966564017
gardiner with their four children did at length appear at longbourn	pp=2.71494927783568
the children two girls of six and eight years old and two younger boys were to be left under the particular care of their cousin jane who was the general favourite and whose steady sense and sweetness of temper exactly adapted her for attending to them in every wayteaching them playing with them and loving them	pp=3.9115759171558304
the gardiners staid only one night at longbourn and set off the next morning with elizabeth in pursuit of novelty and amusement	pp=4.071309266900285
it is not the object of this work to give a description of derbyshire nor of any of the remarkable places through which their route thither lay oxford blenheim warwick kenelworth birmingham c	pp=4.703400552823974
are sufficiently known	pp=1.5859987826054056
a small part of derbyshire is all the present concern	pp=2.920848244729225
to the little town of lambton the scene of mrs	pp=2.504534401314679
gardiners former residence and where she had lately learned that some acquaintance still remained they bent their steps after having seen all the principal wonders of the country and within five miles of lambton elizabeth found from her aunt that pemberley was situated	pp=3.685377231972604
it was not in their direct road nor more than a mile or two out of it	pp=3.81414685557299
in talking over their route the evening before mrs	pp=2.9790615356962156
gardiner expressed an inclination to see the place again mr	pp=2.7670912353924986
gardiner declared his willingness and elizabeth was applied to for her approbation	pp=3.482243417294447
my love should not you like to see a place of which you have heard so much	pp=3.944752888443193
said her aunt	pp=1.9992321896588194
a place too with which so many of your acquaintance are connected	pp=3.089236271382327
wickham passed all his youth there you know	pp=2.3420003250521977
elizabeth was distressed	pp=5.861736875759879
she felt that she had no business at pemberley and was obliged to assume a disinclination for seeing it	pp=4.315696729863443
she must own that she was tired of great houses after going over so many she really had no pleasure in fine carpets or satin curtains mrs	pp=3.7640274756093723
gardiner abused her stupidity	pp=1.414133563692621
if it were merely a fine house richly furnished said she i should not care about it myself but the grounds are delightful	pp=4.621048449256348
they have some of the finest woods in the country	pp=3.215944703471471
elizabeth said no morebut her mind could not acquiesce	pp=2.4753652404145217
darcy while viewing the place instantly occurred	pp=2.1504363303851597
a most welcome negative followed the last questionand her alarms being now removed she was at leisure to feel a great deal of curiosity to see the house herself and when the subject was revived the next morning and she was again applied to could readily answer and with a proper air of indifference that she had not really any dislike to the scheme	pp=4.735490820998896
to pemberley therefore they were to go	pp=2.2968592507218437
end of the second volume	pp=2.4886091243481823
illustration matlock     pride and prejudice  a novel	pp=1.921159163847539
in three volumes	pp=1.2113959858912027
london printed for t	pp=1.1246803731134023
egerton military library whitehall <NUM>	pp=1.121924659777356
illustration dovedale     pride  prejudice chapter i	pp=1.662993244951085
elizabeth as they drove along watched for the first appearance of pemberley woods with some perturbation and when at length they turned in at the lodge her spirits were in a high flutter	pp=3.95419532276688
the park was very large and contained great variety of ground	pp=2.6603638738012503
they entered it in one of its lowest points and drove for some time through a beautiful wood stretching over a wide extent	pp=3.597545802110225
elizabeths mind was too full for conversation but she saw and admired every remarkable spot and point of view	pp=3.2200201538502498
they gradually ascended for half a mile and then found themselves at the top of a considerable eminence where the wood ceased and the eye was instantly caught by pemberley house situated on the opposite side of a valley into which the road with some abruptness wound	pp=3.482959145524988
it was a large handsome stone building standing well on rising ground and backed by a ridge of high woody hillsand in front a stream of some natural importance was swelled into greater but without any artificial appearance	pp=3.7443446504725406
its banks were neither formal nor falsely adorned	pp=2.37558601376448
elizabeth was delighted	pp=5.832953846536751
she had never seen a place for which nature had done more or where natural beauty had been so little counteracted by an awkward taste	pp=4.094805508225334
they were all of them warm in their admiration and at that moment she felt that to be mistress of pemberley might be something  they descended the hill crossed the bridge and drove to the door and while examining the nearer aspect of the house all her apprehensions of meeting its owner returned	pp=4.199022268568523
she dreaded lest the chambermaid had been mistaken	pp=2.3106436994092823
on applying to see the place they were admitted into the hall and elizabeth as they waited for the housekeeper had leisure to wonder at her being where she was	pp=3.7631209350293076
the housekeeper came a respectablelooking elderly woman much less fine and more civil than she had any notion of finding her	pp=3.5269910226000603
they followed her into the diningparlour	pp=2.3457054420280428
it was a large wellproportioned room handsomely fitted up	pp=3.1508576095921246
elizabeth after slightly surveying it went to a window to enjoy its prospect	pp=2.9128483759850967
the hill crowned with wood from which they had descended receiving increased abruptness from the distance was a beautiful object	pp=3.1672615189158675
every disposition of the ground was good and she looked on the whole scene the river the trees scattered on its banks and the winding of the valley as far as she could trace it with delight	pp=3.8910420612530694
the rooms were lofty and handsome and their furniture suitable to the fortune of their proprietor but elizabeth saw with admiration of his taste that it was neither gaudy nor uselessly fine with less of splendor and more real elegance than the furniture of rosings	pp=3.788425792286524
this was a lucky recollectionit saved her from something like regret	pp=2.7510167005675297
she longed to enquire of the housekeeper whether her master were really absent but had not courage for it	pp=3.5711254850903535
at length however the question was asked by her uncle and she turned away with alarm while mrs	pp=3.787030931192565
reynolds replied that he was adding but we expect him tomorrow with a large party of friends	pp=3.918370946994695
how rejoiced was elizabeth that their own journey had not by any circumstance been delayed a day  her aunt now called her to look at a picture	pp=3.452829083017127
she approached and saw the likeness of mr	pp=2.2733921544802853
wickham suspended amongst several other miniatures over the mantlepiece	pp=2.4724230066757573
her aunt asked her smilingly how she liked it	pp=2.4583695347360446
the housekeeper came forward and told them it was the picture of a young gentleman the son of her late masters steward who had been brought up by him at his own expencehe is now gone into the army she added but i am afraid he has turned out very wild mrs	pp=4.681892081614351
and that said mrs	pp=1.408107596863636
reynolds pointing to another of the miniatures is my masterand very like him	pp=2.812330517810805
reynoldss respect for elizabeth seemed to increase on this intimation of her knowing her master	pp=3.0558189118433847
does that young lady know mr darcy	pp=2.4157641225659554
elizabeth coloured and saida little	pp=1.9960763942759714
and do not you think him a very handsome gentleman maam	pp=4.179800191927493
i am sure _i_ know none so handsome but in the gallery up stairs you will see a finer larger picture of him than this	pp=3.90119005081783
this room was my late masters favourite room and these miniatures are just as they used to be then	pp=3.437759043733889
he was very fond of them	pp=2.5622013817734204
this accounted to elizabeth for mr	pp=2.19851646164731
reynolds then directed their attention to one of miss darcy drawn when she was only eight years old	pp=3.9544125143080286
and is miss darcy as handsome as her brother said mr gardiner	pp=3.167717176681094
oh yesthe handsomest young lady that ever was seen and so accomplishedshe plays and sings all day long	pp=3.0164059269362933
in the next room is a new instrument just come down for hera present from my master she comes here tomorrow with him mr	pp=3.397974134570088
gardiner whose manners were easy and pleasant encouraged her communicativeness by his questions and remarks mrs	pp=3.1047942240982844
reynolds either from pride or attachment had evidently great pleasure in talking of her master and his sister	pp=3.6686573039279464
is your master much at pemberley in the course of the year	pp=2.4858115439541755
not so much as i could wish sir but i dare say he may spend half his time here and miss darcy is always down for the summer months	pp=4.156753286402156
except thought elizabeth when she goes to ramsgate	pp=2.6416236221456253
if your master would marry you might see more of him	pp=2.669473304949455
yes sir but i do not know when _that_ will be	pp=3.079909791042606
elizabeth could not help saying it is very much to his credit i am sure that you should think so	pp=5.740958139533853
elizabeth thought this was going pretty far and she listened with increasing astonishment as the housekeeper added i have never had a cross word from him in my life and i have known him ever since he was four years old	pp=3.7996834743274737
this was praise of all others most extraordinary most opposite to her ideas	pp=2.7577747189370228
her keenest attention was awakened she longed to hear more and was grateful to her uncle for saying  there are very few people of whom so much can be said	pp=3.7126714499375773
you are lucky in having such a master	pp=2.5323931118149394
if i was to go through the world i could not meet with a better	pp=4.171007448069842
but i have always observed that they who are goodnatured when children are goodnatured when they grow up and he was always the sweetesttempered most generoushearted boy in the world	pp=4.407210767762978
elizabeth almost stared at hercan this be mr	pp=2.3377049539561945
darcy thought she	pp=1.5688098184887236
his father was an excellent man said mrs gardiner	pp=2.697436412390451
yes maam that he was indeed and his son will be just like himjust as affable to the poor	pp=3.745795068352283
elizabeth listened wondered doubted and was impatient for more mrs	pp=2.740451374101686
reynolds could interest her on no other point	pp=2.330632149958283
she related the subject of the pictures the dimensions of the rooms and the price of the furniture in vain mr	pp=3.303124696842945
gardiner highly amused by the kind of family prejudice to which he attributed her excessive commendation of her master soon led again to the subject and she dwelt with energy on his many merits as they proceeded together up the great staircase	pp=4.020935206319529
he is the best landlord and the best master said she that ever lived	pp=3.6324013587384107
not like the wild young men nowadays who think of nothing but themselves	pp=3.2326674995650797
there is not one of his tenants or servants but what will give him a good name	pp=4.1237931881526775
some people call him proud but i am sure i never saw any thing of it	pp=4.3808247184665134
to my fancy it is only because he does not rattle away like other young men	pp=3.8293974682281013
in what an amiable light does this place him thought elizabeth	pp=2.717759380472927
this fine account of him whispered her aunt as they walked is not quite consistent with his behaviour to our poor friend	pp=3.8717628315781383
that is not very likely our authority was too good	pp=3.0482969760413856
on reaching the spacious lobby above they were shewn into a very pretty sittingroom lately fitted up with greater elegance and lightness than the apartments below and were informed that it was but just done to give pleasure to miss darcy who had taken a liking to the room when last at pemberley	pp=4.352382069253198
he is certainly a good brother said elizabeth as she walked towards one of the windows mrs	pp=3.9633433929939605
reynolds anticipated miss darcys delight when she should enter the room	pp=2.6785836311695412
and this is always the way with him she addedwhatever can give his sister any pleasure is sure to be done in a moment	pp=3.695297695760488
there is nothing he would not do for her	pp=3.4656363953336173
the picture gallery and two or three of the principal bedrooms were all that remained to be shewn	pp=3.399006080661384
in the former were many good paintings but elizabeth knew nothing of the art and from such as had been already visible below she had willingly turned to look at some drawings of miss darcys in crayons whose subjects were usually more interesting and also more intelligible	pp=4.008098262551124
elizabeth walked on in quest of the only face whose features would be known to her	pp=3.517509855480704
darcy with such a smile over the face as she remembered to have sometimes seen when he looked at her	pp=3.2429159841882043
she stood several minutes before the picture in earnest contemplation and returned to it again before they quitted the gallery mrs	pp=3.3468951599650762
reynolds informed them that it had been taken in his fathers life time	pp=3.2728203301917977
the commendation bestowed on him by mrs	pp=2.166053527891544
reynolds was of no trifling nature	pp=1.9943758435400412
what praise is more valuable than the praise of an intelligent servant	pp=2.7462574389999843
as a brother a landlord a master she considered how many peoples happiness were in his guardianshiphow much of pleasure or pain it was in his power to bestowhow much of good or evil must be done by him every idea that had been brought forward by the housekeeper was favourable to his character and as she stood before the canvas on which he was represented and fixed his eyes upon herself she thought of his regard with a deeper sentiment of gratitude than it had ever raised before she remembered its warmth and softened its impropriety of expression	pp=4.296983887437686
when all of the house that was open to general inspection had been seen they returned down stairs and taking leave of the housekeeper were consigned over to the gardener who met them at the hall door	pp=3.7973502477095984
as they walked across the lawn towards the river elizabeth turned back to look again her uncle and aunt stopped also and while the former was conjecturing as to the date of the building the owner of it himself suddenly came forward from the road which led behind it to the stables	pp=4.1761824232018405
their eyes instantly met and the cheeks of each were overspread with the deepest blush	pp=3.037921457660594
he absolutely started and for a moment seemed immoveable from surprise but shortly recovering himself advanced towards the party and spoke to elizabeth if not in terms of perfect composure at least of perfect civility	pp=3.888884831924144
she had instinctively turned away but stopping on his approach received his compliments with an embarrassment impossible to be overcome	pp=3.401868511365459
had his first appearance or his resemblance to the picture they had just been examining been insufficient to assure the other two that they now saw mr	pp=3.37046361289145
darcy the gardeners expression of surprise on beholding his master must immediately have told it	pp=2.960175309475638
amazed at the alteration in his manner since they last parted every sentence that he uttered was increasing her embarrassment and every idea of the impropriety of her being found there recurring to her mind the few minutes in which they continued together were some of the most uncomfortable of her life	pp=4.2438949758249285
nor did he seem much more at ease when he spoke his accent had none of its usual sedateness and he repeated his enquiries as to the time of her having left longbourn and of her stay in derbyshire so often and in so hurried a way as plainly spoke the distraction of his thoughts	pp=4.071129640057589
at length every idea seemed to fail him and after standing a few moments without saying a word he suddenly recollected himself and took leave	pp=3.446978732241229
the others then joined her and expressed their admiration of his figure but elizabeth heard not a word and wholly engrossed by her own feelings followed them in silence	pp=3.546965350383079
she was overpowered by shame and vexation	pp=2.1394987627342292
her coming there was the most unfortunate the most illjudged thing in the world how strange must it appear to him in what a disgraceful light might it not strike so vain a man it might seem as if she had purposely thrown herself in his way again oh why did she come	pp=3.921114976211748
or why did he thus come a day before he was expected	pp=3.1010066665905924
had they been only ten minutes sooner they should have been beyond the reach of his discrimination for it was plain that he was that moment arrived that moment alighted from his horse or his carriage	pp=4.196087788210282
she blushed again and again over the perverseness of the meeting	pp=2.9412326522969714
and his behaviour so strikingly alteredwhat could it mean	pp=2.4907399387964206
that he should even speak to her was amazingbut to speak with such civility to enquire after her family never in her life had she seen his manners so little dignified never had he spoken with such gentleness as on this unexpected meeting	pp=4.082786975414259
what a contrast did it offer to his last address in rosings park when he put his letter into her hand she knew not what to think nor how to account for it	pp=3.5837833156058974
they had now entered a beautiful walk by the side of the water and every step was bringing forward a nobler fall of ground or a finer reach of the woods to which they were approaching but it was some time before elizabeth was sensible of any of it and though she answered mechanically to the repeated appeals of her uncle and aunt and seemed to direct her eyes to such objects as they pointed out she distinguished no part of the scene	pp=4.205386537107357
her thoughts were all fixed on that one spot of pemberley house whichever it might be where mr	pp=3.6148561081409327
darcy then was	pp=1.9392469624150477
she longed to know what at that moment was passing in his mind in what manner he thought of her and whether in defiance of every thing she was still dear to him	pp=4.914437046066219
whether he had felt more of pain or of pleasure in seeing her she could not tell but he certainly had not seen her with composure	pp=3.942097510882874
at length however the remarks of her companions on her absence of mind roused her and she felt the necessity of appearing more like herself	pp=3.677643671347439
they entered the woods and bidding adieu to the river for a while ascended some of the higher grounds whence in spots where the opening of the trees gave the eye power to wander were many charming views of the valley the opposite hills with the long range of woods overspreading many and occasionally part of the stream mr	pp=4.1526377976137425
gardiner expressed a wish of going round the whole park but feared it might be beyond a walk	pp=3.7627100797653528
with a triumphant smile they were told that it was ten miles round	pp=3.8390626796057976
