avg_perplexity is:	1.6510589552417863
he is certainly a good brother said elizabeth as she walked towards one of the windows mrs	pp=2.018807906323003
reynolds anticipated miss darcys delight when she should enter the room	pp=1.3650843454075787
and this is always the way with him she addedwhatever can give his sister any pleasure is sure to be done in a moment	pp=1.8558095999556896
there is nothing he would not do for her	pp=2.013515742725773
the picture gallery and two or three of the principal bedrooms were all that remained to be shewn	pp=1.7219387621060351
in the former were many good paintings but elizabeth knew nothing of the art and from such as had been already visible below she had willingly turned to look at some drawings of miss darcys in crayons whose subjects were usually more interesting and also more intelligible	pp=1.6293131951145976
elizabeth walked on in quest of the only face whose features would be known to her	pp=1.6678152450013055
darcy with such a smile over the face as she remembered to have sometimes seen when he looked at her	pp=1.6362382424919928
she stood several minutes before the picture in earnest contemplation and returned to it again before they quitted the gallery mrs	pp=1.532117968932353
reynolds informed them that it had been taken in his fathers life time	pp=1.8375055861487992
the commendation bestowed on him by mrs	pp=1.28753965030441
reynolds was of no trifling nature	pp=1.282630962205822
what praise is more valuable than the praise of an intelligent servant	pp=1.3917937091572568
as a brother a landlord a master she considered how many peoples happiness were in his guardianshiphow much of pleasure or pain it was in his power to bestowhow much of good or evil must be done by him every idea that had been brought forward by the housekeeper was favourable to his character and as she stood before the canvas on which he was represented and fixed his eyes upon herself she thought of his regard with a deeper sentiment of gratitude than it had ever raised before she remembered its warmth and softened its impropriety of expression	pp=1.795163047479116
when all of the house that was open to general inspection had been seen they returned down stairs and taking leave of the housekeeper were consigned over to the gardener who met them at the hall door	pp=1.6451373613276892
as they walked across the lawn towards the river elizabeth turned back to look again her uncle and aunt stopped also and while the former was conjecturing as to the date of the building the owner of it himself suddenly came forward from the road which led behind it to the stables	pp=1.7532872917840798
their eyes instantly met and the cheeks of each were overspread with the deepest blush	pp=1.4211068129079272
he absolutely started and for a moment seemed immoveable from surprise but shortly recovering himself advanced towards the party and spoke to elizabeth if not in terms of perfect composure at least of perfect civility	pp=1.6664304333934346
she had instinctively turned away but stopping on his approach received his compliments with an embarrassment impossible to be overcome	pp=1.5018547578028443
had his first appearance or his resemblance to the picture they had just been examining been insufficient to assure the other two that they now saw mr	pp=1.5500158800143637
darcy the gardeners expression of surprise on beholding his master must immediately have told it	pp=1.3295704998790971
amazed at the alteration in his manner since they last parted every sentence that he uttered was increasing her embarrassment and every idea of the impropriety of her being found there recurring to her mind the few minutes in which they continued together were some of the most uncomfortable of her life	pp=1.8195584664552475
nor did he seem much more at ease when he spoke his accent had none of its usual sedateness and he repeated his enquiries as to the time of her having left longbourn and of her stay in derbyshire so often and in so hurried a way as plainly spoke the distraction of his thoughts	pp=1.7566288351296007
at length every idea seemed to fail him and after standing a few moments without saying a word he suddenly recollected himself and took leave	pp=1.5650346205504977
the others then joined her and expressed their admiration of his figure but elizabeth heard not a word and wholly engrossed by her own feelings followed them in silence	pp=1.7204215968321255
she was overpowered by shame and vexation	pp=1.1623842204732016
her coming there was the most unfortunate the most illjudged thing in the world how strange must it appear to him in what a disgraceful light might it not strike so vain a man it might seem as if she had purposely thrown herself in his way again oh why did she come	pp=1.7415262774959435
or why did he thus come a day before he was expected	pp=1.6116675368114584
had they been only ten minutes sooner they should have been beyond the reach of his discrimination for it was plain that he was that moment arrived that moment alighted from his horse or his carriage	pp=1.89000798075823
she blushed again and again over the perverseness of the meeting	pp=1.6287962848724682
and his behaviour so strikingly alteredwhat could it mean	pp=1.2409060968331398
that he should even speak to her was amazingbut to speak with such civility to enquire after her family never in her life had she seen his manners so little dignified never had he spoken with such gentleness as on this unexpected meeting	pp=1.7669991196430423
what a contrast did it offer to his last address in rosings park when he put his letter into her hand she knew not what to think nor how to account for it	pp=1.5800762745488341
they had now entered a beautiful walk by the side of the water and every step was bringing forward a nobler fall of ground or a finer reach of the woods to which they were approaching but it was some time before elizabeth was sensible of any of it and though she answered mechanically to the repeated appeals of her uncle and aunt and seemed to direct her eyes to such objects as they pointed out she distinguished no part of the scene	pp=1.8531826284200648
her thoughts were all fixed on that one spot of pemberley house whichever it might be where mr	pp=1.6703315717421845
darcy then was	pp=1.5679440373294267
she longed to know what at that moment was passing in his mind in what manner he thought of her and whether in defiance of every thing she was still dear to him	pp=2.277288225877562
whether he had felt more of pain or of pleasure in seeing her she could not tell but he certainly had not seen her with composure	pp=2.003178049514545
at length however the remarks of her companions on her absence of mind roused her and she felt the necessity of appearing more like herself	pp=1.7792692953265952
they entered the woods and bidding adieu to the river for a while ascended some of the higher grounds whence in spots where the opening of the trees gave the eye power to wander were many charming views of the valley the opposite hills with the long range of woods overspreading many and occasionally part of the stream mr	pp=1.6692274275669217
gardiner expressed a wish of going round the whole park but feared it might be beyond a walk	pp=1.7070134102128702
with a triumphant smile they were told that it was ten miles round	pp=1.8039864203827445
it settled the matter and they pursued the accustomed circuit which brought them again after some time in a descent among hanging woods to the edge of the water in one of its narrowest parts	pp=1.6370630448127257
they crossed it by a simple bridge in character with the general air of the scene it was a spot less adorned than any they had yet visited and the valley here contracted into a glen allowed room only for the stream and a narrow walk amidst the rough coppicewood which bordered it	pp=1.5718943355848973
her niece was therefore obliged to submit and they took their way towards the house on the opposite side of the river in the nearest direction but their progress was slow for mr	pp=1.6639542824389353
gardiner though seldom able to indulge the taste was very fond of fishing and was so much engaged in watching the occasional appearance of some trout in the water and talking to the man about them that he advanced but little	pp=1.664060958969416
darcy approaching them and at no great distance	pp=1.4310820850784496
the walk being here less sheltered than on the other side allowed them to see him before they met	pp=1.7129603312446844
elizabeth however astonished was at least more prepared for an interview than before and resolved to appear and to speak with calmness if he really intended to meet them	pp=1.6464862494569947
for a few moments indeed she felt that he would probably strike into some other path	pp=2.113919810648569
this idea lasted while a turning in the walk concealed him from their view the turning past he was immediately before them	pp=1.3897349035596434
her colour changed and she said no more mrs	pp=1.6294257865351613
gardiner was standing a little behind and on her pausing he asked her if she would do him the honour of introducing him to her friends	pp=1.7785675861781984
what will be his surprise thought she when he knows who they are he takes them now for people of fashion	pp=1.5275956320291275
the introduction however was immediately made and as she named their relationship to herself she stole a sly look at him to see how he bore it and was not without the expectation of his decamping as fast as he could from such disgraceful companions	pp=1.8293254154781151
that he was _surprised_ by the connexion was evident he sustained it however with fortitude and so far from going away turned back with them and entered into conversation with mr gardiner	pp=1.7105776579029686
elizabeth could not but be pleased could not but triumph	pp=2.253660630811192
it was consoling that he should know she had some relations for whom there was no need to blush	pp=1.9067973211010383
she listened most attentively to all that passed between them and gloried in every expression every sentence of her uncle which marked his intelligence his taste or his good manners	pp=1.589604758745184
darcy invite him with the greatest civility to fish there as often as he chose while he continued in the neighbourhood offering at the same time to supply him with fishing tackle and pointing out those parts of the stream where there was usually most sport mrs	pp=1.8225138485119856
gardiner who was walking arm in arm with elizabeth gave her a look expressive of her wonder	pp=1.611188264059962
elizabeth said nothing but it gratified her exceedingly the compliment must be all for herself	pp=1.51517152793374
her astonishment however was extreme and continually was she repeating why is he so altered	pp=1.4118931740298355
from what can it proceed	pp=1.255664625182963
it cannot be for _me_ it cannot be for _my_ sake that his manners are thus softened	pp=1.8295814053264174
my reproofs at hunsford could not work such a change as this	pp=1.3704940840309405
it is impossible that he should still love me	pp=1.865273176288868
after walking some time in this way the two ladies in front the two gentlemen behind on resuming their places after descending to the brink of the river for the better inspection of some curious waterplant there chanced to be a little alteration	pp=1.8394471996452635
it originated in mrs	pp=1.124451092063073
gardiner who fatigued by the exercise of the morning found elizabeths arm inadequate to her support and consequently preferred her husbands mr	pp=1.5004300167804225
darcy took her place by her niece and they walked on together	pp=1.8081323501889126
after a short silence the lady first spoke	pp=1.5644073511257799
she wished him to know that she had been assured of his absence before she came to the place and accordingly began by observing that his arrival had been very unexpectedfor your housekeeper she added informed us that you would certainly not be here till tomorrow and indeed before we left bakewell we understood that you were not immediately expected in the country	pp=1.9966243196724742
he acknowledged the truth of it all and said that business with his steward had occasioned his coming forward a few hours before the rest of the party with whom he had been travelling	pp=2.021029143257273
elizabeth answered only by a slight bow	pp=1.4165771222349985
bingleys name had been last mentioned between them and if she might judge from his complexion _his_ mind was not very differently engaged	pp=1.796393366103078
there is also one other person in the party he continued after a pause who more particularly wishes to be known to youwill you allow me or do i ask too much to introduce my sister to your acquaintance during your stay at lambton	pp=1.6757775485953068
the surprise of such an application was great indeed it was too great for her to know in what manner she acceded to it	pp=1.9378689280602863
she immediately felt that whatever desire miss darcy might have of being acquainted with her must be the work of her brother and without looking farther it was satisfactory it was gratifying to know that his resentment had not made him think really ill of her	pp=1.8422645467202559
they now walked on in silence each of them deep in thought	pp=1.5042660050653076
elizabeth was not comfortable that was impossible but she was flattered and pleased	pp=1.7263837534196085
his wish of introducing his sister to her was a compliment of the highest kind	pp=1.9973970928441995
gardiner were half a quarter of a mile behind	pp=1.5750061097407175
he then asked her to walk into the housebut she declared herself not tired and they stood together on the lawn	pp=1.4632870279596148
at such a time much might have been said and silence was very awkward	pp=2.0442720954152045
she wanted to talk but there seemed an embargo on every subject	pp=1.57101126235539
at last she recollected that she had been travelling and they talked of matlock and dove dale with great perseverance	pp=1.8621858757347867
yet time and her aunt moved slowlyand her patience and her ideas were nearly worn out before the têteàtête was over on mr and mrs	pp=1.440203594033328
gardiners coming up they were all pressed to go into the house and take some refreshment but this was declined and they parted on each side with the utmost politeness mr	pp=1.8966425905344444
darcy handed the ladies into the carriage and when it drove off elizabeth saw him walking slowly towards the house	pp=1.572589851982651
he is perfectly well behaved polite and unassuming said her uncle	pp=1.3237467449871558
i can now say with the housekeeper that though some people may call him proud _i_ have seen nothing of it	pp=1.447856867762868
i was never more surprised than by his behaviour to us	pp=1.5980698476243154
it was more than civil it was really attentive and there was no necessity for such attention	pp=1.9366743810115647
his acquaintance with elizabeth was very trifling	pp=1.649748559116814
to be sure lizzy said her aunt he is not so handsome as wickham or rather he has not wickhams countenance for his features are perfectly good	pp=1.938910313421245
but perhaps he may be a little whimsical in his civilities replied her uncle	pp=1.7411886171834494
your great men often are and therefore i shall not take him at his word about fishing as he might change his mind another day and warn me off his grounds	pp=1.6865630247273375
elizabeth felt that they had entirely mistaken his character but said nothing	pp=1.7549878403248826
gardiner i really should not have thought that he could have behaved in so cruel a way by any body as he has done by poor wickham	pp=1.7955955682768885
he has not an illnatured look	pp=1.575959779614206
but to be sure the good lady who shewed us the house did give him a most flaming character i could hardly help laughing aloud sometimes	pp=1.7340140900812724
but he is a liberal master i suppose and _that_ in the eye of a servant comprehends every virtue	pp=1.7437075835768112
elizabeth here felt herself called on to say something in vindication of his behaviour to wickham and therefore gave them to understand in as guarded a manner as she could that by what she had heard from his relations in kent his actions were capable of a very different construction and that his character was by no means so faulty nor wickhams so amiable as they had been considered in hertfordshire	pp=2.0302609417026938
fatigued as she had been by the mornings walk they had no sooner dined than she set off again in quest of her former acquaintance and the evening was spent in the satisfactions of an intercourse renewed after many years discontinuance	pp=1.8946452564295224
the occurrences of the day were too full of interest to leave elizabeth much attention for any of these new friends and she could do nothing but think and think with wonder of mr	pp=1.7931976333184787
darcys civility and above all of his wishing her to be acquainted with his sister chapter ii	pp=1.7549898812256153
elizabeth had settled it that mr	pp=1.3507370617954222
they had been walking about the place with some of their new friends and were just returned to the inn to dress themselves for dining with the same family when the sound of a carriage drew them to a window and they saw a gentleman and lady in a curricle driving up the street	pp=1.8986140687931903
elizabeth immediately recognising the livery guessed what it meant and imparted no small degree of surprise to her relations by acquainting them with the honour which she expected	pp=1.4255918141817097
her uncle and aunt were all amazement and the embarrassment of her manner as she spoke joined to the circumstance itself and many of the circumstances of the preceding day opened to them a new idea on the business	pp=1.8267856798778792
nothing had ever suggested it before but they now felt that there was no other way of accounting for such attentions from such a quarter than by supposing a partiality for their niece	pp=1.761938926385709
while these newlyborn notions were passing in their heads the perturbation of elizabeths feelings was every moment increasing	pp=1.3220935180197735
she retreated from the window fearful of being seen and as she walked up and down the room endeavouring to compose herself saw such looks of enquiring surprise in her uncle and aunt as made every thing worse	pp=1.7514209913585508
miss darcy and her brother appeared and this formidable introduction took place	pp=1.5442293265341491
with astonishment did elizabeth see that her new acquaintance was at least as much embarrassed as herself	pp=1.6554503995655556
since her being at lambton she had heard that miss darcy was exceedingly proud but the observation of a very few minutes convinced her that she was only exceedingly shy	pp=2.18328315846097
she found it difficult to obtain even a word from her beyond a monosyllable	pp=1.445960051143632
miss darcy was tall and on a larger scale than elizabeth and though little more than sixteen her figure was formed and her appearance womanly and graceful	pp=1.5760305839858195
she was less handsome than her brother but there was sense and good humour in her face and her manners were perfectly unassuming and gentle	pp=1.8067274716371233
elizabeth who had expected to find in her as acute and unembarrassed an observer as ever mr	pp=1.5518025147650283
darcy had been was much relieved by discerning such different feelings	pp=1.5143280653947393
they had not been long together before darcy told her that bingley was also coming to wait on her and she had barely time to express her satisfaction and prepare for such a visitor when bingleys quick step was heard on the stairs and in a moment he entered the room	pp=2.113165763344462
all elizabeths anger against him had been long done away but had she still felt any it could hardly have stood its ground against the unaffected cordiality with which he expressed himself on seeing her again	pp=1.6144176375368702
gardiner he was scarcely a less interesting personage than to herself	pp=1.3998757040195637
they had long wished to see him	pp=1.4259686233452014
the suspicions which had just arisen of mr	pp=1.3212286349170765
darcy and their niece directed their observation towards each with an earnest though guarded enquiry and they soon drew from those enquiries the full conviction that one of them at least knew what it was to love	pp=1.7733676471615725
of the ladys sensations they remained a little in doubt but that the gentleman was overflowing with admiration was evident enough	pp=1.4392646783161858
elizabeth on her side had much to do	pp=1.5731896890161376
she wanted to ascertain the feelings of each of her visitors she wanted to compose her own and to make herself agreeable to all and in the latter object where she feared most to fail she was most sure of success for those to whom she endeavoured to give pleasure were prepossessed in her favour	pp=1.9490029910122635
bingley was ready georgiana was eager and darcy determined to be pleased	pp=1.3984326360549557
in seeing bingley her thoughts naturally flew to her sister and oh how ardently did she long to know whether any of his were directed in a like manner	pp=1.8648201006452898
sometimes she could fancy that he talked less than on former occasions and once or twice pleased herself with the notion that as he looked at her he was trying to trace a resemblance	pp=1.6370187961019766
no look appeared on either side that spoke particular regard	pp=1.431929899579076
nothing occurred between them that could justify the hopes of his sister	pp=1.4501038038959622
on this point she was soon satisfied and two or three little circumstances occurred ere they parted which in her anxious interpretation denoted a recollection of jane not untinctured by tenderness and a wish of saying more that might lead to the mention of her had he dared	pp=1.7252397868808693
he observed to her at a moment when the others were talking together and in a tone which had something of real regret that it was a very long time since he had had the pleasure of seeing her and before she could reply he added it is above eight months	pp=2.205468155747289
we have not met since the <NUM>th of november when we were all dancing together at netherfield	pp=1.6029682371048486
elizabeth was pleased to find his memory so exact and he afterwards took occasion to ask her when unattended to by any of the rest whether _all_ her sisters were at longbourn	pp=1.6930324103006809
it was not often that she could turn her eyes on mr	pp=2.4529008082558654
darcy himself but whenever she did catch a glimpse she saw an expression of general complaisance and in all that he said she heard an accent so far removed from hauteur or disdain of his companions as convinced her that the improvement of manners which she had yesterday witnessed however temporary its existence might prove had at least outlived one day	pp=1.6549084921062112
when she saw him thus seeking the acquaintance and courting the good opinion of people with whom any intercourse a few months ago would have been a disgrace when she saw him thus civil not only to herself but to the very relations whom he had openly disdained and recollected their last lively scene in hunsford parsonage the difference the change was so great and struck so forcibly on her mind that she could hardly restrain her astonishment from being visible	pp=1.8112791066031757
never even in the company of his dear friends at netherfield or his dignified relations at rosings had she seen him so desirous to please so free from selfconsequence or unbending reserve as now when no importance could result from the success of his endeavours and when even the acquaintance of those to whom his attentions were addressed would draw down the ridicule and censure of the ladies both of netherfield and rosings	pp=1.5759039625890408
their visitors staid with them above half an hour and when they arose to depart mr	pp=1.782472972963171
darcy called on his sister to join him in expressing their wish of seeing mr and mrs	pp=1.639409337619049
miss darcy though with a diffidence which marked her little in the habit of giving invitations readily obeyed mrs	pp=1.5417511190853446
gardiner looked at her niece desirous of knowing how _she_ whom the invitation most concerned felt disposed as to its acceptance but elizabeth had turned away her head	pp=1.7118558528279777
presuming however that this studied avoidance spoke rather a momentary embarrassment than any dislike of the proposal and seeing in her husband who was fond of society a perfect willingness to accept it she ventured to engage for her attendance and the day after the next was fixed on	pp=1.5704234007174551
bingley expressed great pleasure in the certainty of seeing elizabeth again having still a great deal to say to her and many enquiries to make after all their hertfordshire friends	pp=1.9310034090675599
elizabeth construing all this into a wish of hearing her speak of her sister was pleased and on this account as well as some others found herself when their visitors left them capable of considering the last half hour with some satisfaction though while it was passing the enjoyment of it had been little	pp=1.942960109253984
gardiners curiosity it was not their wish to force her communication	pp=1.8775333860543122
it was evident that she was much better acquainted with mr	pp=2.16643143110495
they saw much to interest but nothing to justify enquiry of mr	pp=1.4572852404122638
darcy it was now a matter of anxiety to think well and as far as their acquaintance reached there was no fault to find	pp=2.0680583806289006
there was now an interest however in believing the housekeeper and they soon became sensible that the authority of a servant who had known him since he was four years old and whose own manners indicated respectability was not to be hastily rejected	pp=1.6766812699041678
they had nothing to accuse him of but pride pride he probably had and if not it would certainly be imputed by the inhabitants of a small markettown where the family did not visit	pp=1.6169648615904009
it was acknowledged however that he was a liberal man and did much good among the poor	pp=1.7874488964476802
with respect to wickham the travellers soon found that he was not held there in much estimation for though the chief of his concerns with the son of his patron were imperfectly understood it was yet a well known fact that on his quitting derbyshire he had left many debts behind him which mr	pp=1.8335338122420326
darcy afterwards discharged	pp=1.251758836563333
as for elizabeth her thoughts were at pemberley this evening more than the last and the evening though as it passed it seemed long was not long enough to determine her feelings towards _one_ in that mansion and she lay awake two whole hours endeavouring to make them out	pp=1.8086321188910868
no hatred had vanished long ago and she had almost as long been ashamed of ever feeling a dislike against him that could be so called	pp=1.8351184272534866
but above all above respect and esteem there was a motive within her of good will which could not be overlooked	pp=1.8401437122784852
it was gratitudegratitude not merely for having once loved her but for loving her still well enough to forgive all the petulance and acrimony of her manner in rejecting him and all the unjust accusations accompanying her rejection	pp=1.5564867500312092
he who she had been persuaded would avoid her as his greatest enemy seemed on this accidental meeting most eager to preserve the acquaintance and without any indelicate display of regard or any peculiarity of manner where their two selves only were concerned was soliciting the good opinion of her friends and bent on making her known to his sister	pp=1.6330483432402303
it had been settled in the evening between the aunt and niece that such a striking civility as miss darcys in coming to them on the very day of her arrival at pemberley for she had reached it only to a late breakfast ought to be imitated though it could not be equalled by some exertion of politeness on their side and consequently that it would be highly expedient to wait on her at pemberley the following morning	pp=2.053972647667962
they were therefore to goelizabeth was pleased though when she asked herself the reason she had very little to say in reply mr	pp=1.6449716669092
gardiner left them soon after breakfast	pp=1.317329568061579
the fishing scheme had been renewed the day before and a positive engagement made of his meeting some of the gentlemen at pemberley by noon chapter iii	pp=1.732944082710298
convinced as elizabeth now was that miss bingleys dislike of her had originated in jealousy she could not help feeling how very unwelcome her appearance at pemberley must be to her and was curious to know with how much civility on that ladys side the acquaintance would now be renewed	pp=1.8085922369716758
on reaching the house they were shewn through the hall into the saloon whose northern aspect rendered it delightful for summer	pp=1.5997949812614387
its windows opening to the ground admitted a most refreshing view of the high woody hills behind the house and of the beautiful oaks and spanish chesnuts which were scattered over the intermediate lawn	pp=1.558361930643353
hurst and miss bingley and the lady with whom she lived in london	pp=1.9806856445324716
georgianas reception of them was very civil but attended with all that embarrassment which though proceeding from shyness and the fear of doing wrong would easily give to those who felt themselves inferior the belief of her being proud and reserved mrs	pp=1.6081216639664844
gardiner and her niece however did her justice and pitied her by mrs	pp=1.3578303371988116
hurst and miss bingley they were noticed only by a curtsey and on their being seated a pause awkward as such pauses must always be succeeded for a few moments	pp=1.6667832720249176
it was first broken by mrs	pp=1.182533330379847
gardiner with occasional help from elizabeth the conversation was carried on	pp=1.3316301438622062
miss darcy looked as if she wished for courage enough to join in it and sometimes did venture a short sentence when there was least danger of its being heard	pp=1.9125636768146606
elizabeth soon saw that she was herself closely watched by miss bingley and that she could not speak a word especially to miss darcy without calling her attention	pp=2.310401578667628
this observation would not have prevented her from trying to talk to the latter had they not been seated at an inconvenient distance but she was not sorry to be spared the necessity of saying much	pp=2.0095099476150393
her own thoughts were employing her	pp=1.2058436399232222
she expected every moment that some of the gentlemen would enter the room	pp=1.7064753379069297
after sitting in this manner a quarter of an hour without hearing miss bingleys voice elizabeth was roused by receiving from her a cold enquiry after the health of her family	pp=1.5704482821141854
she answered with equal indifference and brevity and the other said no more	pp=1.5347892657877038
the next variation which their visit afforded was produced by the entrance of servants with cold meat cake and a variety of all the finest fruits in season but this did not take place till after many a significant look and smile from mrs	pp=1.621056304786301
annesley to miss darcy had been given to remind her of her post	pp=2.073706005251946
there was now employment for the whole party for though they could not all talk they could all eat and the beautiful pyramids of grapes nectarines and peaches soon collected them round the table	pp=1.6402717484194338
while thus engaged elizabeth had a fair opportunity of deciding whether she most feared or wished for the appearance of mr	pp=1.521453002015697
darcy by the feelings which prevailed on his entering the room and then though but a moment before she had believed her wishes to predominate she began to regret that he came	pp=1.9113220503848452
he had been some time with mr	pp=2.0258223696689877
no sooner did he appear than elizabeth wisely resolved to be perfectly easy and unembarrasseda resolution the more necessary to be made but perhaps not the more easily kept because she saw that the suspicions of the whole party were awakened against them and that there was scarcely an eye which did not watch his behaviour when he first came into the room	pp=1.7313687240459925
in no countenance was attentive curiosity so strongly marked as in miss bingleys in spite of the smiles which overspread her face whenever she spoke to one of its objects for jealousy had not yet made her desperate and her attentions to mr	pp=1.6885703575217095
darcy were by no means over	pp=1.8498880979775973
miss darcy on her brothers entrance exerted herself much more to talk and elizabeth saw that he was anxious for his sister and herself to get acquainted and forwarded as much as possible every attempt at conversation on either side	pp=1.9583733124170408
miss bingley saw all this likewise and in the imprudence of anger took the first opportunity of saying with sneering civility  pray miss eliza are not the shire militia removed from meryton	pp=1.6749696159672518
they must be a great loss to _your_ family	pp=1.7060910453565943
in darcys presence she dared not mention wickhams name but elizabeth instantly comprehended that he was uppermost in her thoughts and the various recollections connected with him gave her a moments distress but exerting herself vigorously to repel the illnatured attack she presently answered the question in a tolerably disengaged tone	pp=1.6459158139514038
while she spoke an involuntary glance shewed her darcy with an heightened complexion earnestly looking at her and his sister overcome with confusion and unable to lift up her eyes	pp=1.6090277411945133
to no creature had it been revealed where secresy was possible except to elizabeth and from all bingleys connections her brother was particularly anxious to conceal it from that very wish which elizabeth had long ago attributed to him of their becoming hereafter her own	pp=1.686697047439448
he had certainly formed such a plan and without meaning that it should affect his endeavour to separate him from miss bennet it is probable that it might add something to his lively concern for the welfare of his friend	pp=1.6876416876354752
elizabeths collected behaviour however soon quieted his emotion and as miss bingley vexed and disappointed dared not approach nearer to wickham georgiana also recovered in time though not enough to be able to speak any more	pp=1.6217688282066711
her brother whose eye she feared to meet scarcely recollected her interest in the affair and the very circumstance which had been designed to turn his thoughts from elizabeth seemed to have fixed them on her more and more cheerfully	pp=1.7422375409708424
their visit did not continue long after the question and answer abovementioned and while mr	pp=1.479734572642329
but georgiana would not join her	pp=1.2217489630142389
her brothers recommendation was enough to ensure her favour his judgment could not err and he had spoken in such terms of elizabeth as to leave georgiana without the power of finding her otherwise than lovely and amiable	pp=1.7018487942668308
how very ill eliza bennet looks this morning mr	pp=1.32755697789386
darcy she cried i never in my life saw any one so much altered as she is since the winter	pp=1.6302672229749546
she is grown so brown and coarse louisa and i were agreeing that we should not have known her again	pp=1.719540882445517
however little mr	pp=1.80582148824014
darcy might have liked such an address he contented himself with coolly replying that he perceived no other alteration than her being rather tannedno miraculous consequence of travelling in the summer	pp=1.4883636211691595
her face is too thin her complexion has no brilliancy and her features are not at all handsome	pp=1.5311757048582784
persuaded as miss bingley was that darcy admired elizabeth this was not the best method of recommending herself but angry people are not always wise and in seeing him at last look somewhat nettled she had all the success she expected	pp=1.8693223326581234
he was resolutely silent however and from a determination of making him speak she continued  i remember when we first knew her in hertfordshire how amazed we all were to find that she was a reputed beauty and i particularly recollect your saying one night after they had been dining at netherfield _she_ a beautyi should as soon call her mother a wit	pp=1.756807708743548
but afterwards she seemed to improve on you and i believe you thought her rather pretty at one time	pp=1.5779121873995665
yes replied darcy who could contain himself no longer but _that_ was only when i first knew her for it is many months since i have considered her as one of the handsomest women of my acquaintance	pp=1.7727710928505347
he then went away and miss bingley was left to all the satisfaction of having forced him to say what gave no one any pain but herself mrs	pp=2.165235288793385
gardiner and elizabeth talked of all that had occurred during their visit as they returned except what had particularly interested them both	pp=1.583999506240277
gardiner thought of him and mrs	pp=1.6164275294173407
gardiner would have been highly gratified by her nieces beginning the subject chapter iv	pp=1.7720585631662262
elizabeth had been a good deal disappointed in not finding a letter from jane on their first arrival at lambton and this disappointment had been renewed on each of the mornings that had now been spent there but on the third her repining was over and her sister justified by the receipt of two letters from her at once on one of which was marked that it had been missent elsewhere	pp=1.8785891993879669
they had just been preparing to walk as the letters came in and her uncle and aunt leaving her to enjoy them in quiet set off by themselves	pp=1.7284661131066632
the one missent must be first attended to it had been written five days ago	pp=1.6091907265835597
the beginning contained an account of all their little parties and engagements with such news as the country afforded but the latter half which was dated a day later and written in evident agitation gave more important intelligence	pp=1.5390907407647865
it was to this effect  since writing the above dearest lizzy something has occurred of a most unexpected and serious nature but i am afraid of alarming yoube assured that we are all well	pp=1.9341878785153452
what i have to say relates to poor lydia	pp=1.5736692636628846
an express came at twelve last night just as we were all gone to bed from colonel forster to inform us that she was gone off to scotland with one of his officers to own the truth with wickhamimagine our surprise	pp=1.8257464689453078
i am very very sorry	pp=1.7376818112170263
so imprudent a match on both sidesbut i am willing to hope the best and that his character has been misunderstood	pp=1.6325471752057577
thoughtless and indiscreet i can easily believe him but this step and let us rejoice over it marks nothing bad at heart	pp=1.4497823145372406
his choice is disinterested at least for he must know my father can give her nothing	pp=1.5565544101294495
our poor mother is sadly grieved	pp=1.2646619506787369
my father bears it better	pp=1.1036005073019495
how thankful am i that we never let them know what has been said against him we must forget it ourselves	pp=1.5877198371893693
they were off saturday night about twelve as is conjectured but were not missed till yesterday morning at eight	pp=1.3337976501711017
the express was sent off directly	pp=1.2418666970049455
my dear lizzy they must have passed within ten miles of us	pp=1.7107035037806457
lydia left a few lines for his wife informing her of their intention	pp=1.5735394438894474
i am afraid you will not be able to make it out but i hardly know what i have written	pp=2.8296506562846693
without allowing herself time for consideration and scarcely knowing what she felt elizabeth on finishing this letter instantly seized the other and opening it with the utmost impatience read as follows it had been written a day later than the conclusion of the first	pp=1.7387809539199621
by this time my dearest sister you have received my hurried letter i wish this may be more intelligible but though not confined for time my head is so bewildered that i cannot answer for being coherent	pp=1.6730144785277665
imprudent as a marriage between mr	pp=1.2937125578814954
wickham and our poor lydia would be we are now anxious to be assured it has taken place for there is but too much reason to fear they are not gone to scotland	pp=1.734677449507274
colonel forster came yesterday having left brighton the day before not many hours after the express	pp=1.6363625612662067
though lydias short letter to mrs f	pp=1.3703422426997056
gave them to understand that they were going to gretna green something was dropped by denny expressing his belief that w	pp=1.731374427255543
who instantly taking the alarm set off from b	pp=1.2750361607520702
he did trace them easily to clapham but no farther for on entering that place they removed into a hackneycoach and dismissed the chaise that brought them from epsom	pp=1.3849943033030159
all that is known after this is that they were seen to continue the london road	pp=1.8701107317979948
i know not what to think	pp=1.6463233700328488
after making every possible enquiry on that side london colonel f	pp=1.3241084129713876
came on into hertfordshire anxiously renewing them at all the turnpikes and at the inns in barnet and hatfield but without any success no such people had been seen to pass through	pp=1.5776733170898118
with the kindest concern he came on to longbourn and broke his apprehensions to us in a manner most creditable to his heart	pp=1.671746055602571
i am sincerely grieved for him and mrs f	pp=1.3449686235159908
our distress my dear lizzy is very great	pp=1.695534851663228
my father and mother believe the worst but i cannot think so ill of him	pp=1.728064460567008
many circumstances might make it more eligible for them to be married privately in town than to pursue their first plan and even if _he_ could form such a design against a young woman of lydias connections which is not likely can i suppose her so lost to every thingimpossible	pp=1.7174145087209307
i grieve to find however that colonel f	pp=1.3521933426445987
is not disposed to depend upon their marriage he shook his head when i expressed my hopes and said he feared w	pp=1.5748124732508433
