avg_perplexity is:	1.4410041807855742
why he could not but hear unless he had plugged him up the tube understanding which he had not done	pp=1.9668904393299784
for through that tube he saw that he was in the land of phenomenon where he must for a certain one day die as he was like the rest too a passing show	pp=2.541135854584188
and would he not accept to die like the rest and pass away	pp=1.646522298234632
by no means would he though he must nor would he make more shows according as men do with wives which phenomenon has commanded them to do by the book law	pp=1.5879110130593272
then wotted he nought of that other land which is called believeonme that is the land of promise which behoves to the king delightful and shall be for ever where there is no death and no birth neither wiving nor mothering at which all shall come as many as believe on it	pp=1.7021945548042838
yes pious had told him of that land and chaste had pointed him to the way but the reason was that in the way he fell in with a certain whore of an eyepleasing exterior whose name she said is birdinthehand and she beguiled him wrongways from the true path by her flatteries that she said to him as ho you pretty man turn aside hither and i will show you a brave place and she lay at him so flatteringly that she had him in her grot which is named twointhebush or by some learned carnal concupiscence	pp=1.8692377710182624
this was it what all that company that sat there at commons in manse of mothers the most lusted after and if they met with this whore birdinthehand which was within all foul plagues monsters and a wicked devil they would strain the last but they would make at her and know her	pp=1.5133649549769619
for regarding believeonme they said it was nought else but notion and they could conceive no thought of it for first twointhebush whither she ticed them was the very goodliest grot and in it were four pillows on which were four tickets with these words printed on them pickaback and topsyturvy and shameface and cheek by jowl and second for that foul plague allpox and the monsters they cared not for them for preservative had given them a stout shield of oxengut and third that they might take no hurt neither from offspring that was that wicked devil by virtue of this same shield which was named killchild	pp=1.5399787526208535
so were they all in their blind fancy mr cavil and mr sometimes godly mr ape swillale mr false franklin mr dainty dixon young boasthard and mr cautious calmer	pp=1.3698718072316778
wherein o wretched company were ye all deceived for that was the voice of the god that was in a very grievous rage that he would presently lift his arm up and spill their souls for their abuses and their spillings done by them contrariwise to his word which forth to bring brenningly biddeth	pp=1.8118235720572833
so thursday sixteenth june patk	pp=1.10962984858796
dignam laid in clay of an apoplexy and after hard drought please god rained a bargeman coming in by water a fifty mile or thereabout with turf saying the seed wont sprout fields athirst very sadcoloured and stunk mightily the quags and tofts too	pp=1.3244032464914388
hard to breathe and all the young quicks clean consumed without sprinkle this long while back as no man remembered to be without	pp=1.6427444779952725
the rosy buds all gone brown and spread out blobs and on the hills nought but dry flag and faggots that would catch at first fire	pp=1.4846175938668225
all the world saying for aught they knew the big wind of last february a year that did havoc the land so pitifully a small thing beside this barrenness	pp=1.458333098809094
but by and by as said this evening after sundown the wind sitting in the west biggish swollen clouds to be seen as the night increased and the weatherwise poring up at them and some sheet lightnings at first and after past ten of the clock one great stroke with a long thunder and in a brace of shakes all scamper pellmell within door for the smoking shower the men making shelter for their straws with a clout or kerchief womenfolk skipping off with kirtles catched up soon as the pour came	pp=1.60157342535256
in ely place baggot street dukes lawn thence through merrion green up to holles street a swash of water flowing that was before bonedry and not one chair or coach or fiacre seen about but no more crack after that first	pp=1.4402136755268813
over against the rt hon	pp=1.2344633237913052
mr justice fitzgibbons door that is to sit with mr healy the lawyer upon the college lands mal	pp=1.5341153477213212
bloom of crawfords journal sitting snug with a covey of wags likely brangling fellows dixon jun	pp=1.2595279980643252
scholar of my lady of mercys vin	pp=1.3066776633016928
lynch a scots fellow will madden t	pp=1.1628304655662363
lenehan very sad about a racer he fancied and stephen d leop	pp=1.347884306013614
bloom there for a languor he had but was now better he having dreamed tonight a strange fancy of his dame mrs moll with red slippers on in a pair of turkey trunks which is thought by those in ken to be for a change and mistress purefoy there that got in through pleading her belly and now on the stools poor body two days past her term the midwives sore put to it and cant deliver she queasy for a bowl of riceslop that is a shrewd drier up of the insides and her breath very heavy more than good and should be a bullyboy from the knocks they say but god give her soon issue	pp=1.630628517882582
tis her ninth chick to live i hear and lady day bit off her last chicks nails that was then a twelvemonth and with other three all breastfed that died written out in a fair hand in the kings bible	pp=1.6302787221668193
her hub fifty odd and a methodist but takes the sacrament and is to be seen any fair sabbath with a pair of his boys off bullock harbour dapping on the sound with a heavybraked reel or in a punt he has trailing for flounder and pollock and catches a fine bag i hear	pp=1.578170502636531
in sum an infinite great fall of rain and all refreshed and will much increase the harvest yet those in ken say after wind and water fire shall come for a prognostication of malachis almanac and i hear that mr russell has done a prophetical charm of the same gist out of the hindustanish for his farmers gazette to have three things in all but this a mere fetch without bottom of reason for old crones and bairns yet sometimes they are found in the right guess with their queerities no telling how	pp=1.6350100165982535
with this came up lenehan to the feet of the table to say how the letter was in that nights gazette and he made a show to find it about him for he swore with an oath that he had been at pains about it but on stephens persuasion he gave over the search and was bidden to sit near by which he did mighty brisk	pp=1.9401349077827876
he was a kind of sport gentleman that went for a merryandrew or honest pickle and what belonged of women horseflesh or hot scandal he had it pat	pp=1.7531594263556118
to tell the truth he was mean in fortunes and for the most part hankered about the coffeehouses and low taverns with crimps ostlers bookies pauls men runners flatcaps waistcoateers ladies of the bagnio and other rogues of the game or with a chanceable catchpole or a tipstaff often at nights till broad day of whom he picked up between his sackpossets much loose gossip	pp=1.4757581153919013
he took his ordinary at a boilingcooks and if he had but gotten into him a mess of broken victuals or a platter of tripes with a bare tester in his purse he could always bring himself off with his tongue some randy quip he had from a punk or whatnot that every mothers son of them would burst their sides	pp=1.6664681783341468
the other costello that is hearing this talk asked was it poetry or a tale	pp=1.3700713319640203
faith no he says frank that was his name tis all about kerry cows that are to be butchered along of the plague	pp=1.5591727920583656
theres as good fish in this tin as ever came out of it and very friendly he offered to take of some salty sprats that stood by which he had eyed wishly in the meantime and found the place which was indeed the chief design of his embassy as he was sharpset	pp=1.9121111084922386
_mort aux vaches_ says frank then in the french language that had been indentured to a brandyshipper that has a winelodge in bordeaux and he spoke french like a gentleman too	pp=1.5655817416346878
from a child this frank had been a donought that his father a headborough who could ill keep him to school to learn his letters and the use of the globes matriculated at the university to study the mechanics but he took the bit between his teeth like a raw colt and was more familiar with the justiciary and the parish beadle than with his volumes	pp=1.658334442486467
one time he would be a playactor then a sutler or a welsher then nought would keep him from the bearpit and the cocking main then he was for the ocean sea or to hoof it on the roads with the romany folk kidnapping a squires heir by favour of moonlight or fecking maids linen or choking chicken behind a hedge	pp=1.6715405681256275
he had been off as many times as a cat has lives and back again with naked pockets as many more to his father the headborough who shed a pint of tears as often as he saw him	pp=1.6898055365953442
what says mr leopold with his hands across that was earnest to know the drift of it will they slaughter all	pp=1.5859394716986648
i protest i saw them but this day morning going to the liverpool boats says he	pp=1.563471712960883
i can scarce believe tis so bad says he	pp=1.2603650912496906
and he had experience of the like brood beasts and of springers greasy hoggets and wether wool having been some years before actuary for mr joseph cuffe a worthy salesmaster that drove his trade for live stock and meadow auctions hard by mr gavin lows yard in prussia street	pp=1.450121340602989
i question with you there says he	pp=1.3162180716880783
more like tis the hoose or the timber tongue	pp=1.2740506085631949
mr stephen a little moved but very handsomely told him no such matter and that he had dispatches from the emperors chief tailtickler thanking him for the hospitality that was sending over doctor rinderpest the bestquoted cowcatcher in all muscovy with a bolus or two of physic to take the bull by the horns	pp=1.6928399159533227
come come says mr vincent plain dealing	pp=1.4903858923517657
hell find himself on the horns of a dilemma if he meddles with a bull thats irish says he	pp=1.470274349232336
irish by name and irish by nature says mr stephen and he sent the ale purling about an irish bull in an english chinashop	pp=1.515407284139862
i conceive you says mr dixon	pp=1.3618415706466014
it is that same bull that was sent to our island by farmer nicholas the bravest cattlebreeder of them all with an emerald ring in his nose	pp=1.6478547278895697
true for you says mr vincent cross the table and a bullseye into the bargain says he and a plumper and a portlier bull says he never shit on shamrock	pp=1.854789068489975
he had horns galore a coat of cloth of gold and a sweet smoky breath coming out of his nostrils so that the women of our island leaving doughballs and rollingpins followed after him hanging his bulliness in daisychains	pp=1.7841235323258209
what for that says mr dixon but before he came over farmer nicholas that was a eunuch had him properly gelded by a college of doctors who were no better off than himself	pp=1.7293982676503228
so be off now says he and do all my cousin german the lord harry tells you and take a farmers blessing and with that he slapped his posteriors very soundly	pp=1.7419039181428628
another then put in his word and they dressed him says he in a point shift and petticoat with a tippet and girdle and ruffles on his wrists and clipped his forelock and rubbed him all over with spermacetic oil and built stables for him at every turn of the road with a gold manger in each full of the best hay in the market so that he could doss and dung to his hearts content	pp=1.674193678080095
by this time the father of the faithful for so they called him was grown so heavy that he could scarce walk to pasture	pp=1.756227269673445
to remedy which our cozening dames and damsels brought him his fodder in their apronlaps and as soon as his belly was full he would rear up on his hind quarters to show their ladyships a mystery and roar and bellow out of him in bulls language and they all after him	pp=1.6172394014880958
ay says another and so pampered was he that he would suffer nought to grow in all the land but green grass for himself for that was the only colour to his mind and there was a board put up on a hillock in the middle of the island with a printed notice saying by the lord harry green is the grass that grows on the ground	pp=2.0457686607613565
and says mr dixon if ever he got scent of a cattleraider in roscommon or the wilds of connemara or a husbandman in sligo that was sowing as much as a handful of mustard or a bag of rapeseed out hed run amok over half the countryside rooting up with his horns whatever was planted and all by lord harrys orders	pp=1.6308112808407444
there was bad blood between them at first says mr vincent and the lord harry called farmer nicholas all the old nicks in the world and an old whoremaster that kept seven trulls in his house and ill meddle in his matters says he	pp=1.7734818744431187
ill make that animal smell hell says he with the help of that good pizzle my father left me	pp=1.4520986613935682
but one evening says mr dixon when the lord harry was cleaning his royal pelt to go to dinner after winning a boatrace he had spade oars for himself but the first rule of the course was that the others were to row with pitchforks he discovered in himself a wonderful likeness to a bull and on picking up a blackthumbed chapbook that he kept in the pantry he found sure enough that he was a lefthanded descendant of the famous champion bull of the romans _bos bovum_ which is good bog latin for boss of the show	pp=1.7277324430059426
after that says mr vincent the lord harry put his head into a cows drinkingtrough in the presence of all his courtiers and pulling it out again told them all his new name	pp=1.9184655196986669
then with the water running off him he got into an old smock and skirt that had belonged to his grandmother and bought a grammar of the bulls language to study but he could never learn a word of it except the first personal pronoun which he copied out big and got off by heart and if ever he went out for a walk he filled his pockets with chalk to write it upon what took his fancy the side of a rock or a teahouse table or a bale of cotton or a corkfloat	pp=1.7570989159521526
in short he and the bull of ireland were soon as fast friends as an arse and a shirt	pp=1.5130649219424575
they were says mr stephen and the end was that the men of the island seeing no help was toward as the ungrate women were all of one mind made a wherry raft loaded themselves and their bundles of chattels on shipboard set all masts erect manned the yards sprang their luff heaved to spread three sheets in the wind put her head between wind and water weighed anchor ported her helm ran up the jolly roger gave three times three let the bullgine run pushed off in their bumboat and put to sea to recover the main of america	pp=1.557006334148144
which was the occasion says mr vincent of the composing by a boatswain of that rollicking chanty  _pope peters but a pissabed	pp=1.5576364249634937
a mans a man for a that_  our worthy acquaintance mr malachi mulligan now appeared in the doorway as the students were finishing their apologue accompanied with a friend whom he had just rencountered a young gentleman his name alec bannon who had late come to town it being his intention to buy a colour or a cornetcy in the fencibles and list for the wars	pp=1.5812784599044436
mr mulligan was civil enough to express some relish of it all the more as it jumped with a project of his own for the cure of the very evil that had been touched on	pp=1.837132867141185
whereat he handed round to the company a set of pasteboard cards which he had had printed that day at mr quinnells bearing a legend printed in fair italics _mr malachi mulligan	pp=1.6554960445563145
fertiliser and incubator lambay island_	pp=1.0706134755433931
his project as he went on to expound was to withdraw from the round of idle pleasures such as form the chief business of sir fopling popinjay and sir milksop quidnunc in town and to devote himself to the noblest task for which our bodily organism has been framed	pp=1.5695192543728331
well let us hear of it good my friend said mr dixon	pp=1.5092515644374649
i make no doubt it smacks of wenching	pp=1.26533040729932
come be seated both	pp=1.1214734887807232
tis as cheap sitting as standing	pp=1.1514118681485122
mr mulligan accepted of the invitation and expatiating upon his design told his hearers that he had been led into this thought by a consideration of the causes of sterility both the inhibitory and the prohibitory whether the inhibition in its turn were due to conjugal vexations or to a parsimony of the balance as well as whether the prohibition proceeded from defects congenital or from proclivities acquired	pp=1.574186125930673
it grieved him plaguily he said to see the nuptial couch defrauded of its dearest pledges and to reflect upon so many agreeable females with rich jointures a prey to the vilest bonzes who hide their flambeau under a bushel in an uncongenial cloister or lose their womanly bloom in the embraces of some unaccountable muskin when they might multiply the inlets of happiness sacrificing the inestimable jewel of their sex when a hundred pretty fellows were at hand to caress this he assured them made his heart weep	pp=1.5211470047062399
to curb this inconvenient which he concluded due to a suppression of latent heat having advised with certain counsellors of worth and inspected into this matter he had resolved to purchase in fee simple for ever the freehold of lambay island from its holder lord talbot de malahide a tory gentleman of note much in favour with our ascendancy party	pp=1.41763620892506
he proposed to set up there a national fertilising farm to be named _omphalos_ with an obelisk hewn and erected after the fashion of egypt and to offer his dutiful yeoman services for the fecundation of any female of what grade of life soever who should there direct to him with the desire of fulfilling the functions of her natural	pp=1.5035636825929553
money was no object he said nor would he take a penny for his pains	pp=1.6968678262808166
the poorest kitchenwench no less than the opulent lady of fashion if so be their constructions and their tempers were warm persuaders for their petitions would find in him their man	pp=1.4896375153891908
for his nutriment he shewed how he would feed himself exclusively upon a diet of savoury tubercles and fish and coneys there the flesh of these latter prolific rodents being highly recommended for his purpose both broiled and stewed with a blade of mace and a pod or two of capsicum chillies	pp=1.4188433493294712
after this homily which he delivered with much warmth of asseveration mr mulligan in a trice put off from his hat a kerchief with which he had shielded it	pp=1.76408424407661
they both it seems had been overtaken by the rain and for all their mending their pace had taken water as might be observed by mr mulligans smallclothes of a hodden grey which was now somewhat piebald	pp=1.5311426432489035
his project meanwhile was very favourably entertained by his auditors and won hearty eulogies from all though mr dixon of marys excepted to it asking with a finicking air did he purpose also to carry coals to newcastle	pp=1.4079297869527285
mr mulligan however made court to the scholarly by an apt quotation from the classics which as it dwelt upon his memory seemed to him a sound and tasteful support of his contention _talis ac tanta depravatio hujus seculi o quirites ut matresfamiliarum nostrae lascivas cujuslibet semiviri libici titillationes testibus ponderosis atque excelsis erectionibus centurionum romanorum magnopere anteponunt_ while for those of ruder wit he drove home his point by analogies of the animal kingdom more suitable to their stomach the buck and doe of the forest glade the farmyard drake and duck	pp=1.3968006385845935
valuing himself not a little upon his elegance being indeed a proper man of person this talkative now applied himself to his dress with animadversions of some heat upon the sudden whimsy of the atmospherics while the company lavished their encomiums upon the project he had advanced	pp=1.4854864599880053
the young gentleman his friend overjoyed as he was at a passage that had late befallen him could not forbear to tell it his nearest neighbour	pp=1.7940294537394523
mr mulligan now perceiving the table asked for whom were those loaves and fishes and seeing the stranger he made him a civil bow and said pray sir was you in need of any professional assistance we could give	pp=1.5153741184877891
who upon his offer thanked him very heartily though preserving his proper distance and replied that he was come there about a lady now an inmate of hornes house that was in an interesting condition poor body from womans woe and here he fetched a deep sigh to know if her happiness had yet taken place	pp=1.6977941918678217
mr dixon to turn the table took on to ask of mr mulligan himself whether his incipient ventripotence upon which he rallied him betokened an ovoblastic gestation in the prostatic utricle or male womb or was due as with the noted physician mr austin meldon to a wolf in the stomach	pp=1.425716338937044
for answer mr mulligan in a gale of laughter at his smalls smote himself bravely below the diaphragm exclaiming with an admirable droll mimic of mother grogan the most excellent creature of her sex though tis pity shes a trollop theres a belly that never bore a bastard	pp=1.477253394969154
this was so happy a conceit that it renewed the storm of mirth and threw the whole room into the most violent agitations of delight	pp=1.3984259375328658
the spry rattle had run on in the same vein of mimicry but for some larum in the antechamber	pp=1.67772383768873
here the listener who was none other than the scotch student a little fume of a fellow blond as tow congratulated in the liveliest fashion with the young gentleman and interrupting the narrative at a salient point having desired his visavis with a polite beck to have the obligingness to pass him a flagon of cordial waters at the same time by a questioning poise of the head a whole century of polite breeding had not achieved so nice a gesture to which was united an equivalent but contrary balance of the bottle asked the narrator as plainly as was ever done in words if he might treat him with a cup of it	pp=1.638401343807925
_mais bien sûr_ noble stranger said he cheerily _et mille compliments_	pp=1.2177189220997278
that you may and very opportunely	pp=1.3369699879325936
there wanted nothing but this cup to crown my felicity	pp=1.3438987786302397
but gracious heaven was i left with but a crust in my wallet and a cupful of water from the well my god i would accept of them and find it in my heart to kneel down upon the ground and give thanks to the powers above for the happiness vouchsafed me by the giver of good things	pp=1.708702587438047
with these words he approached the goblet to his lips took a complacent draught of the cordial slicked his hair and opening his bosom out popped a locket that hung from a silk riband that very picture which he had cherished ever since her hand had wrote therein	pp=1.5836713588826323
gazing upon those features with a world of tenderness ah monsieur he said had you but beheld her as i did with these eyes at that affecting instant with her dainty tucker and her new coquette cap a gift for her feastday as she told me prettily in such an artless disorder of so melting a tenderness pon my conscience even you monsieur had been impelled by generous nature to deliver yourself wholly into the hands of such an enemy or to quit the field for ever	pp=1.539105502275767
i declare i was never so touched in all my life	pp=1.4904118811129548
god i thank thee as the author of my days thrice happy will he be whom so amiable a creature will bless with her favours	pp=1.413805884442943
a sigh of affection gave eloquence to these words and having replaced the locket in his bosom he wiped his eye and sighed again	pp=1.559261594922996
beneficent disseminator of blessings to all thy creatures how great and universal must be that sweetest of thy tyrannies which can hold in thrall the free and the bond the simple swain and the polished coxcomb the lover in the heyday of reckless passion and the husband of maturer years	pp=1.4079878315749834
but indeed sir i wander from the point	pp=1.2806476875191966
how mingled and imperfect are all our sublunary joys	pp=1.289953527567838
maledicity he exclaimed in anguish	pp=1.1420715845554066
would to god that foresight had but remembered me to take my cloak along i could weep to think of it	pp=1.5813391652646194
then though it had poured seven showers we were neither of us a penny the worse	pp=1.5115770632121552
but beshrew me he cried clapping hand to his forehead tomorrow will be a new day and thousand thunders i know of a _marchand de capotes_ monsieur poyntz from whom i can have for a _livre_ as snug a cloak of the french fashion as ever kept a lady from wetting	pp=1.6912485401112711
tut tut cries le fécondateur tripping in my friend monsieur moore that most accomplished traveller i have just cracked a half bottle _avec lui_ in a circle of the best wits of the town is my authority that in cape horn _ventre biche_ they have a rain that will wet through any even the stoutest cloak	pp=1.5333513772755472
a drenching of that violence he tells me _sans blague_ has sent more than one luckless fellow in good earnest posthaste to another world	pp=1.3765089304536104
pooh a _livre_ cries monsieur lynch	pp=1.1658613237396458
the clumsy things are dear at a sou	pp=1.28288271190961
one umbrella were it no bigger than a fairy mushroom is worth ten such stopgaps	pp=1.3808228014579906
no woman of any wit would wear one	pp=1.2982415209017002
my dear kitty told me today that she would dance in a deluge before ever she would starve in such an ark of salvation for as she reminded me blushing piquantly and whispering in my ear though there was none to snap her words but giddy butterflies dame nature by the divine blessing has implanted it in our hearts and it has become a household word that _il y a deux choses_ for which the innocence of our original garb in other circumstances a breach of the proprieties is the fittest nay the only garment	pp=1.5578742182789946
the first said she and here my pretty philosopher as i handed her to her tilbury to fix my attention gently tipped with her tongue the outer chamber of my ear the first is a bath	pp=1.516265141706957
but at this point a bell tinkling in the hall cut short a discourse which promised so bravely for the enrichment of our store of knowledge	pp=1.4445445112713446
amid the general vacant hilarity of the assembly a bell rang and while all were conjecturing what might be the cause miss callan entered and having spoken a few words in a low tone to young mr dixon retired with a profound bow to the company	pp=1.6005888041508909
the presence even for a moment among a party of debauchees of a woman endued with every quality of modesty and not less severe than beautiful refrained the humourous sallies even of the most licentious but her departure was the signal for an outbreak of ribaldry	pp=1.646721972804005
strike me silly said costello a low fellow who was fuddled	pp=1.3104681796463322
a monstrous fine bit of cowflesh ill be sworn she has rendezvoused you	pp=1.3079817100619249
what you dog	pp=3.9186235566417005
have you a way with them	pp=1.7611996462185164
gads bud immensely so said mr lynch	pp=1.2201826351380138
the bedside manner it is that they use in the mater hospice	pp=1.620975301415341
demme does not doctor ogargle chuck the nuns there under the chin	pp=1.3155922592695237
as i look to be saved i had it from my kitty who has been wardmaid there any time these seven months	pp=1.567765657357889
why youre as bad as dear little father cantekissem that you are may this pot of four half choke me cried costello if she aint in the family way	pp=1.5778772080670616
i knows a lady whats got a white swelling quick as i claps eyes on her	pp=1.4398135921589044
the young surgeon however rose and begged the company to excuse his retreat as the nurse had just then informed him that he was needed in the ward	pp=1.6809598783131896
merciful providence had been pleased to put a period to the sufferings of the lady who was _enceinte_ which she had borne with a laudable fortitude and she had given birth to a bouncing boy	pp=1.6818617868134738
i want patience said he with those who without wit to enliven or learning to instruct revile an ennobling profession which saving the reverence due to the deity is the greatest power for happiness upon the earth	pp=1.475827556025406
i am positive when i say that if need were i could produce a cloud of witnesses to the excellence of her noble exercitations which so far from being a byword should be a glorious incentive in the human breast	pp=1.6592509607819472
i cannot away with them what	pp=1.2899504979099885
and at an instant the most momentous that can befall a puny child of clay	pp=1.37590152162059
perish the thought i shudder to think of the future of a race where the seeds of such malice have been sown and where no right reverence is rendered to mother and maid in house of horne	pp=1.628045987093766
having delivered himself of this rebuke he saluted those present on the by and repaired to the door	pp=1.4022204157590172
a murmur of approval arose from all and some were for ejecting the low soaker without more ado a design which would have been effected nor would he have received more than his bare deserts had he not abridged his transgression by affirming with a horrid imprecation for he swore a round hand that he was as good a son of the true fold as ever drew breath	pp=1.7266205023265178
stap my vitals said he them was always the sentiments of honest frank costello which i was bred up most particular to honour thy father and thy mother that had the best hand to a rolypoly or a hasty pudding as you ever see what i always looks back on with a loving heart	pp=1.6866515489077725
to revert to mr bloom who after his first entry had been conscious of some impudent mocks which he however had borne with as being the fruits of that age upon which it is commonly charged that it knows not pity	pp=1.622312837723574
the young sparks it is true were as full of extravagancies as overgrown children the words of their tumultuary discussions were difficultly understood and not often nice their testiness and outrageous _mots_ were such that his intellects resiled from nor were they scrupulously sensible of the proprieties though their fund of strong animal spirits spoke in their behalf	pp=1.4246711722541063
but the word of mr costello was an unwelcome language for him for he nauseated the wretch that seemed to him a cropeared creature of a misshapen gibbosity born out of wedlock and thrust like a crookback toothed and feet first into the world which the dint of the surgeons pliers in his skull lent indeed a colour to so as to put him in thought of that missing link of creations chain desiderated by the late ingenious mr darwin	pp=1.6967080225583675
it was now for more than the middle span of our allotted years that he had passed through the thousand vicissitudes of existence and being of a wary ascendancy and self a man of rare forecast he had enjoined his heart to repress all motions of a rising choler and by intercepting them with the readiest precaution foster within his breast that plenitude of sufferance which base minds jeer at rash judgers scorn and all find tolerable and but tolerable	pp=1.6097614681655534
to those who create themselves wits at the cost of feminine delicacy a habit of mind which he never did hold with to them he would concede neither to bear the name nor to herit the tradition of a proper breeding while for such that having lost all forbearance can lose no more there remained the sharp antidote of experience to cause their insolency to beat a precipitate and inglorious retreat	pp=1.494673129542706
not but what he could feel with mettlesome youth which caring nought for the mows of dotards or the gruntlings of the severe is ever as the chaste fancy of the holy writer expresses it for eating of the tree forbid it yet not so far forth as to pretermit humanity upon any condition soever towards a gentlewoman when she was about her lawful occasions	pp=1.621708520627318
to conclude while from the sisters words he had reckoned upon a speedy delivery he was however it must be owned not a little alleviated by the intelligence that the issue so auspicated after an ordeal of such duress now testified once more to the mercy as well as to the bounty of the supreme being	pp=1.6667513046534668
accordingly he broke his mind to his neighbour saying that to express his notion of the thing his opinion who ought not perchance to express one was that one must have a cold constitution and a frigid genius not to be rejoiced by this freshest news of the fruition of her confinement since she had been in such pain through no fault of hers	pp=1.7011029263061577
i must acquaint you said mr crotthers clapping on the table so as to evoke a resonant comment of emphasis old glory allelujurum was round again today an elderly man with dundrearies preferring through his nose a request to have word of wilhelmina my life as he calls her	pp=1.57901807572365
i bade him hold himself in readiness for that the event would burst anon	pp=1.4768028114401501
slife ill be round with you	pp=1.2759914295471004
i cannot but extol the virile potency of the old bucko that could still knock another child out of her	pp=1.4566351087872011
all fell to praising of it each after his own fashion though the same young blade held with his former view that another than her conjugial had been the man in the gap a clerk in orders a linkboy virtuous or an itinerant vendor of articles needed in every household	pp=1.5534494710203042
singular communed the guest with himself the wonderfully unequal faculty of metempsychosis possessed by them that the puerperal dormitory and the dissecting theatre should be the seminaries of such frivolity that the mere acquisition of academic titles should suffice to transform in a pinch of time these votaries of levity into exemplary practitioners of an art which most men anywise eminent have esteemed the noblest	pp=1.4052332932426992
but he further added it is mayhap to relieve the pentup feelings that in common oppress them for i have more than once observed that birds of a feather laugh together	pp=1.478329033964539
but with what fitness let it be asked of the noble lord his patron has this alien whom the concession of a gracious prince has admitted to civic rights constituted himself the lord paramount of our internal polity	pp=1.4951928795404763
where is now that gratitude which loyalty should have counselled	pp=1.319203390119593
has he forgotten this as he forgets all benefits received	pp=1.2761647575697626
or is it that from being a deluder of others he has become at last his own dupe as he is if report belie him not his own and his only enjoyer	pp=1.812315797405643
far be it from candour to violate the bedchamber of a respectable lady the daughter of a gallant major or to cast the most distant reflections upon her virtue but if he challenges attention there as it was indeed highly his interest not to have done then be it so	pp=1.7402700043577402
unhappy woman she has been too long and too persistently denied her legitimate prerogative to listen to his objurgations with any other feeling than the derision of the desperate	pp=1.4535146346285641
he says this a censor of morals a very pelican in his piety who did not scruple oblivious of the ties of nature to attempt illicit intercourse with a female domestic drawn from the lowest strata of society nay had the hussys scouringbrush not been her tutelary angel it had gone with her as hard as with hagar the egyptian in the question of the grazing lands his peevish asperity is notorious and in mr cuffes hearing brought upon him from an indignant rancher a scathing retort couched in terms as straightforward as they were bucolic	pp=1.5185896165096333
it ill becomes him to preach that gospel	pp=1.2405747216804486
has he not nearer home a seedfield that lies fallow for the want of the ploughshare	pp=1.4187228301750698
a habit reprehensible at puberty is second nature and an opprobrium in middle life	pp=1.3159967923626188
if he must dispense his balm of gilead in nostrums and apothegms of dubious taste to restore to health a generation of unfledged profligates let his practice consist better with the doctrines that now engross him	pp=1.2919018366863786
his marital breast is the repository of secrets which decorum is reluctant to adduce	pp=1.296563159494922
the lewd suggestions of some faded beauty may console him for a consort neglected and debauched but this new exponent of morals and healer of ills is at his best an exotic tree which when rooted in its native orient throve and flourished and was abundant in balm but transplanted to a clime more temperate its roots have lost their quondam vigour while the stuff that comes away from it is stagnant acid and inoperative	pp=1.4464557066404442
the news was imparted with a circumspection recalling the ceremonial usage of the sublime porte by the second female infirmarian to the junior medical officer in residence who in his turn announced to the delegation that an heir had been born	pp=1.4463928691302885
when he had betaken himself to the womens apartment to assist at the prescribed ceremony of the afterbirth in the presence of the secretary of state for domestic affairs and the members of the privy council silent in unanimous exhaustion and approbation the delegates chafing under the length and solemnity of their vigil and hoping that the joyful occurrence would palliate a licence which the simultaneous absence of abigail and obstetrician rendered the easier broke out at once into a strife of tongues	pp=1.5184641487459316
in vain the voice of mr canvasser bloom was heard endeavouring to urge to mollify to refrain	pp=1.655723780197389
the moment was too propitious for the display of that discursiveness which seemed the only bond of union among tempers so divergent	pp=1.3777898965766018
every phase of the situation was successively eviscerated the prenatal repugnance of uterine brothers the caesarean section posthumity with respect to the father and that rarer form with respect to the mother the fratricidal case known as the childs murder and rendered memorable by the impassioned plea of mr advocate bushe which secured the acquittal of the wrongfully accused the rights of primogeniture and kings bounty touching twins and triplets miscarriages and infanticides simulated or dissimulated the acardiac _foetus in foetu_ and aprosopia due to a congestion the agnathia of certain chinless chinamen cited by mr candidate mulligan in consequence of defective reunion of the maxillary knobs along the medial line so that as he said one ear could hear what the other spoke the benefits of anesthesia or twilight sleep the prolongation of labour pains in advanced gravidancy by reason of pressure on the vein the premature relentment of the amniotic fluid as exemplified in the actual case with consequent peril of sepsis to the matrix artificial insemination by means of syringes involution of the womb consequent upon the menopause the problem of the perpetration of the species in the case of females impregnated by delinquent rape that distressing manner of delivery called by the brandenburghers _sturzgeburt_ the recorded instances of multiseminal twikindled and monstrous births conceived during the catamenic period or of consanguineous parentsin a word all the cases of human nativity which aristotle has classified in his masterpiece with chromolithographic illustrations	pp=1.4835784125398639
the gravest problems of obstetrics and forensic medicine were examined with as much animation as the most popular beliefs on the state of pregnancy such as the forbidding to a gravid woman to step over a countrystile lest by her movement the navelcord should strangle her creature and the injunction upon her in the event of a yearning ardently and ineffectually entertained to place her hand against that part of her person which long usage has consecrated as the seat of castigation	pp=1.5410802310820286
the abnormalities of harelip breastmole supernumerary digits negros inkle strawberry mark and portwine stain were alleged by one as a _prima facie_ and natural hypothetical explanation of those swineheaded the case of madame grissel steevens was not forgotten or doghaired infants occasionally born	pp=1.422687602497908
the hypothesis of a plasmic memory advanced by the caledonian envoy and worthy of the metaphysical traditions of the land he stood for envisaged in such cases an arrest of embryonic development at some stage antecedent to the human	pp=1.4829180882817494
